Index,Domain,Domain_Length,Subdomain_Level,Url_Length,Url_Depth,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding,Label
1541,applestoreonline.uk,19,1,27,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1542,applestoreheravi.com,20,1,29,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1543,applestoreheravi.com,20,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1544,apple.coinpresale.org,21,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1545,apple.coinpresale.org,21,1,29,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1546,sultan-bahoo.pk,15,1,28,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1547,sultan-bahoo.pk,15,1,23,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1548,lameda.cc,9,1,22,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1549,lameda.cc,9,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1550,kaleeza.com,11,1,24,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1551,kaleeza.com,11,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1552,onko54.de,9,1,45,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1553,onko54.de,9,1,44,2,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1554,ask4pc.net,10,1,47,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,29,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1555,incomstate.co,13,1,69,1,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,5,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1556,tulingxueyuan.cn,16,1,29,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1557,tulingxueyuan.cn,16,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1558,payhip.com,10,1,26,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1559,bit.ly,6,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1560,email.recyclersvoice.com,24,1,32,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1561,mdex.co.kr,10,1,22,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1562,urlscan.io,10,1,63,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1563,href.li,7,1,50,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,33,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
1564,audirvanausers.b2clogin.com,27,1,375,4,0,0,1,0,1,1,0,0,8,0,10,3,8,7,0,72,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1565,audirvanausers.b2clogin.com,27,1,375,4,0,0,1,0,1,1,0,0,8,0,10,3,8,7,0,69,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1566,t.myvisualiq.net,16,1,433,2,0,0,0,0,1,1,0,0,4,0,5,0,25,24,0,167,18,390,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1567,audirvanausers.b2clogin.com,27,1,376,4,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,72,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1568,mazzeonautica.it,16,1,72,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1569,affitticesenatico.it,20,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1570,westernusa.salvationarmy.org,28,1,108,2,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1571,imwalmartregistries.org,23,1,31,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1572,ib.t10bank.com.br,17,1,26,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1573,t.myvisualiq.net,16,1,351,2,0,0,0,0,1,1,0,0,5,0,5,0,16,15,0,79,18,308,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1574,t.myvisualiq.net,16,1,350,2,0,0,0,0,1,1,0,0,4,0,5,0,16,15,0,79,18,307,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1575,hanzai.jp,9,1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1576,hanzai.jp,9,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1577,46.101.200.191,14,1,33,2,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1578,46.101.200.191,14,1,22,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1579,woolfax.web.fc2.com,19,1,73,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1580,amzn.in,7,1,15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1581,g05i9c.site,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1582,pl.unisabanaradio.tv,20,1,119,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,91,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1583,218.4.137.83,12,1,20,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1584,wowserver.trickip.org,21,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1585,wowserver.trickip.org,21,1,29,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1586,que-casa.com,12,1,21,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1587,linktr.ee,9,1,34,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1588,charlottewessels.nl,19,1,27,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1589,flashhunters.com,16,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1590,kiwipl.com,10,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1591,kiwipl.com,10,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1592,consciente-mx.com,17,1,35,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,11,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1593,consciente-mx.com,17,1,25,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1594,talas.co.id,11,1,20,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1595,prezendecors.com,16,1,25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1596,prezendecors.com,16,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1597,elcreations.fr,14,1,49,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,23,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
1598,team.mpshq.com,14,1,22,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1599,aesierranevada.com,18,1,27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1600,rebooks.xyz,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1601,colorcrab.com,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1602,hatchdogs.com,13,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1603,hatchdogs.com,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1604,ns3.dzdns.net.crdclub.cc,24,1,72,1,0,0,0,0,1,1,0,0,5,0,0,0,3,2,0,4,17,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1605,zitopay.africa,14,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1606,zitopay.net,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1607,store.digitsector.com,21,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1608,linktr.ee,9,1,28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1609,bboycum.com,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1610,connexion-la-seyne.demarches.sictiam.fr,39,1,47,0,0,0,1,0,1,1,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1611,mario.rislaa.no,15,1,23,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1612,ojacobc.com,11,1,24,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1613,selimkerim.com,14,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1614,joeymurga.com,13,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1615,joeymurga.com,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1616,bit.ly,6,1,25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1617,tabacplus.site,14,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1618,plantillandia.com,17,1,25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1619,bongsmaster.com,15,1,28,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1620,bongsmaster.com,15,1,23,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1621,easystore.co,12,1,25,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1622,gamex.band,10,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1623,ylsystems.com.my,16,1,24,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1624,legalinformationservices.com,28,1,37,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1625,colorcrab.com,13,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1626,gay-fetish-xxx.com,18,1,53,1,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,23,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
1627,alteredlabs.co.uk,17,1,26,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1628,alteredlaboratories.com,23,1,31,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1629,yp276.cc,8,1,17,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1630,yp276.cc,8,1,16,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1631,email.deergear.co,17,1,25,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1632,emailcontacthelp.com,20,1,33,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1633,emailcontacthelp.com,20,1,28,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1634,groups.de,9,1,17,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1635,alliancefgelearning.com.my,26,1,54,2,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1636,alliancefgelearning.com.my,26,1,34,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1637,sonos.com,9,1,35,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1638,countertopsannarbor.com,23,1,32,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1639,op.nysed.gov,12,1,35,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1640,t6of4r.site,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1641,edmunnd.com,11,1,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1642,secretbrowser.net,17,1,25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1643,honeddevelopments.com,21,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1644,hughesengines.com,17,1,54,3,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1645,crdclub.su,10,1,101,1,0,0,0,0,0,1,0,0,2,0,0,0,7,6,0,10,17,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1646,je-valide.online,16,1,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1647,je-valide.online,16,1,24,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1648,crdclub.su,10,1,127,1,0,0,0,0,0,1,0,0,2,0,0,0,9,8,0,12,17,91,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1649,galia.net.pl,12,1,35,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1650,crdclub.su,10,1,81,1,0,0,0,0,0,1,0,0,2,0,0,0,5,4,0,6,17,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1651,thealluringbeadboutique.com,27,1,40,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1652,thealluringbeadboutique.com,27,1,35,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1653,wkaygroup.top,13,1,25,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1654,wkaygroup.top,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1655,gamex.band,10,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1656,rascol.free.fr,14,1,46,3,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1657,ejocuribarbie.org,17,1,41,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1658,tslacamp.com,12,1,20,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1659,degriekseadvocaten.com,22,1,30,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1660,login-bank.org,14,1,27,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1661,login-bank.org,14,1,23,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1662,nabagreensboro.org,18,1,26,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1663,sdtactics.com.au,16,1,29,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1664,sdtactics.com.au,16,1,24,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1665,bsuprovida.com,14,1,23,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1666,zrxcommunity.com,16,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1667,becleverwithyourcash.com,24,1,246,1,0,0,0,0,0,1,0,0,1,0,3,0,3,2,0,6,50,163,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1668,sendfox.com,11,1,45,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,26,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1669,riverbaud.com,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1670,urlz.fr,7,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1671,audirvanausers.b2clogin.com,27,1,376,4,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,69,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1672,urlz.fr,7,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1673,theinkparlourkelowna.ca,23,1,32,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1674,cfm.com.ua,10,1,18,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1675,touchamemory.com,16,1,24,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1676,trannyvideosxxx.com,19,1,73,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1677,trannyvideosxxx.com,19,1,45,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1678,urlz.fr,7,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1679,search.yourpackagesnow.com,26,1,131,0,0,0,1,0,1,1,0,0,3,0,3,0,5,4,0,35,1,96,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1680,sharethuthuat.com,17,1,60,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,32,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1681,becleverwithyourcash.com,24,1,246,1,0,0,0,0,0,1,0,0,1,0,3,0,3,2,0,6,50,163,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1682,sendfox.com,11,1,45,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,26,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1683,signnow.com,11,1,181,2,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,13,59,98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1684,redsim.net,10,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1685,ivorcatt.com,12,1,35,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,2,12,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1686,yourinternetproxy.info,22,1,31,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1687,antochka.com,12,1,20,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1688,cno-chile.cl,12,1,25,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1689,cno-chile.cl,12,1,20,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1690,crestllc.com,12,1,25,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1691,click.promote.weebly.com,24,1,652,2,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,95,9,611,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1692,diligencefinconsultants.com,27,1,36,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1693,brain-science-ciel-laboratory.com,33,1,42,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1694,click.promote.weebly.com,24,1,652,2,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,87,9,611,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1695,crestllc.com,12,1,35,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1696,click.promote.weebly.com,24,1,650,2,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,93,9,609,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1697,aknifered.com,13,1,21,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1698,cheerseeftapps.com,18,1,105,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
