,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
306,"powerspiritonline.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
307,"project36.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
308,pageviews.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
309,podiums.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
310,"portlandwebvisibility.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
311,pagearnold.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
312,quadrapromotions.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
313,qxest.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
314,quisma.de,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
315,quirk.biz,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
316,top-website-promotion.co.uk,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
317,redcarpetweb.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
318,rocketlist.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
319,registersuccess.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
320,raise-your-sites.co.uk,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
321,reinventbusiness.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
322,rainstormconsulting.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
323,resortwebmarketing.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
324,rbimedia.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
325,receptional.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
326,rankhigh.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
327,redzoneglobal.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
328,raisemyrank.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
329,registereverywhere.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
330,rankingman.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
331,rankforsales.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
332,econnects.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
333,rankmagic.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
334,relevanttraffic.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
335,ranks.nl,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
336,ranbury.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
337,rugles.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
338,redlineseo.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
339,refreshweb.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
340,rstwebsolutions.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
341,reidtechnologies.ca,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
342,rtproservices.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
343,room214.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
344,seo-websitepromotion.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
345,rankuno.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
346,roadmap-placement.com,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0
347,rimmkaufman.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
348,rossjackson.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
349,raspberrymarketing.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
350,"resolutionmedia.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
351,ranksubmit.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
352,rankhigh.biz,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
353,top-search-engine-ranking.co.uk,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
354,rapidblue.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
355,ringjohn.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
356,riseinteractive.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
357,"relaxseo.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
358,"redchillimarketing.co.uk
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
359,"reseo.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
360,"internetcampaignmanagement.com
",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
361,"rootconcepts.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
362,"redchillisearch.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
363,"rankfirst.com.au
",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
364,"realonlinemarketing.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
365,"revteq.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
366,group41.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
367,sagerock.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
368,"seotechnologies.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
369,submit-url.net,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
370,searchengineer.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
371,submission-pro.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
372,searchenginedesign.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
373,submit-pro.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
374,sixtop.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
375,spiderbait.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
376,searchintelligence.ca,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
377,singlethrow.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
378,sitelynx.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
379,searchengineserious.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
380,submitnet.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
381,searchsummit.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
382,searchenginewiz.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
383,slickwebz.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
384,searchenginetechnologies.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
385,seoanalysis.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
386,"stepforth.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
387,searchenginepatrol.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
388,searchanalysts.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
389,sitesolutions.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
390,stickyeyes.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
391,skipechert.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
392,sitepropel.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
393,searchenginepeople.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
394,submit-away.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
395,submitawebsite.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
396,superwebsitepromotion.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
397,successpromotions.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
398,siteblaster.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
399,searchinnovation.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
400,submittoday.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
401,searchmar.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
402,seoinc.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
403,foryoursoft.com,0,0,0,2,0,0,1,0,1,0,1,1,0,0,1,0,0
404,mdesoft.com,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
405,contactplus.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0
406,cotton100.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
407,inklineglobal.org,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
408,sharewaresolutions.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
409,amfsoftware.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
410,idealcs.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
411,zabaware.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
412,compunac.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
413,calendarmine.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
414,hammersoftware.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
415,calendarscope.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
416,zb2000.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
417,daansystems.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
418,hotshift.tripod.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
419,twesley.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
420,naturcalendar.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
421,calnique.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
422,wallpaper-calendar.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
423,vaxtech.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
424,srosoftware.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
425,cm-soft.net,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
426,ecrew.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
427,softshape.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
428,dummysoftware.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
429,cheqsoft.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
430,uk-software.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
431,dillobits.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
432,"altrixsoft.com
",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
433,ourworld.compuserve.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
434,atomtime.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
435,mtnsys.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
436,paraben.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
437,kaska.demon.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
438,nestersoft.com,0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,0
439,chemware.co.nz,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
440,blueprintsoftwareworks.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
441,hoursandminutes.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
442,hiclock.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
443,springcreeksoftware.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
444,timerecorder.51.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
445,rayslab.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
446,info-pack.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0
447,lux-aeterna.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,0
448,enins.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
449,acutesoftware.com.au,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
450,timeutilites.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
451,nehuenmultimedia.com.ar,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
452,softdemon.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
453,timezonesforpcs.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
454,xnotestopwatch.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
455,visualversion.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
456,rpoint.com,0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,0
457,lmhsoft.com,0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,0
458,vioio.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
459,littlemulticlock.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
460,shelltoys.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
461,basta.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
462,elprime.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
463,atsync.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
464,12noon.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
465,talkingtimekeeper.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
466,thecountdownclock.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
467,softros-tools.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
468,saythetime.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
469,utech.net.au,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
470,loginor.qc.ca,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
471,azzcardfile.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
472,mxac.com.au,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
473,tgslabs.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
474,gammadyne.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
475,encodeteam.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
476,msdsoft.com,0,0,0,3,0,0,1,0,1,0,1,1,1,1,1,1,0
477,inklineglobal.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
478,neverforget.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
479,cyber-matrix.com,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0
480,1soft.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
481,ezoutliner.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
482,xreminder.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
483,inklineglobal.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
484,wjjsoft.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
485,personalmicrocosms.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
486,pollensoftware.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
487,angelfire.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
488,bitsmithsoft.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
489,mynotescenter.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
490,csoftlab.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
491,cancellieri.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
492,softnote.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
493,denverresearch.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
494,jsoftconsulting.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
495,cancellieri.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
496,winpim.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
497,"lexasoftware.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
498,cancellieri.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
499,freedomsoftware.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
500,joels-journal.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
501,pimone.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
502,angelicsoftware.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
503,freedomsoftware.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
504,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
505,"arenel.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
506,home.insightbb.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
507,"becks-cats.com
",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
508,bedoroses.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
509,angelfire.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
510,castleglen.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
511,catnipkids.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
512,"cayugafarm.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
513,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
514,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
515,everdreamhimalayan.tripod.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
516,fancyfriends.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
517,"fancyfluff.i8.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
518,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
519,furpleasure.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
520,godzanointed4him.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
521,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
522,itikat.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
523,"kattenbach.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
524,"kutzikoo.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
525,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
526,leclubfur.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
527,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
528,sulebrity.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
529,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
530,"tanglebox.net
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
531,home19.inet.tele.dk,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
532,tinyjewels.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
533,"tntpuff.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
534,whisperwoodcats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
535,yewcats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
536,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
537,pawsandpurrscattery.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
538,"fancyfurs.net
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
539,"naru.20m.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
540,home.earthlink.net,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
541,playwickeycats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
542,ristokat.com,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
543,catteryrow.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
544,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
545,radzacatz.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
546,members.tripod.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
547,"pawtrixcove.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
548,sunstreamcats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
549,"ceylon.ws
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
550,himmikatz.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
551,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
552,"kasiakatz.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
553,"katzcaprice.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
554,ma-liakatz.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0
555,"blackriverhimalayans.20m.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
556,ieasysite.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
557,"catleycrue.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
558,pointedpurrs.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
559,"nymews.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
560,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
561,geocities.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
562,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
563,"shadenshadow.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
564,"furrmine.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
565,"silkenrosepersians.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
566,"kaydekatz.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
567,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
568,"jentopiacats.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
569,"purrs-of-luvcattery.com
",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
570,purfectkittypersians.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
571,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
572,grovewoodcats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
573,lechatpaws.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
574,kisancats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
575,lakehyco.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
576,webpages.charter.net,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
577,"co-bridge.com
",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
578,"calebcats.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
579,rumscott.homestead.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
580,"wonderfluf.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
581,sunshinezzz.ieasysite.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
582,ozemail.com.au,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
583,planeta.terra.com.br,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
584,blazestar.com.br,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
585,himalayan.org,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
586,geocities.com,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
587,cfainc.org,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
588,aaceinc.org,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
589,p.webring.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
590,cfainc.org,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
591,breedlist.com,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0
592,japanesebobtails.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
593,cfainc.org,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
594,fanciers.com,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
595,catchicats.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
596,kiddlyn.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
597,angelfire.com,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,0
598,sailbourne.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
599,janipurr.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
600,geocities.com,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
601,members.shaw.ca,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
602,solstans.co.uk,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
603,goutokuji.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
604,"samizcats.com
",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
605,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
606,learn.uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
607,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
608,uvm.edu,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
609,uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
610,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
611,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
612,bsad.uvm.edu,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
613,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
614,uvm.edu,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0
