,Label
13992,1
11642,1
6517,1
11825,1
6284,0
2548,0
2641,0
8089,1
4651,0
5303,0
10625,1
9659,1
2973,0
9971,1
7870,1
8537,1
2229,0
3010,0
12064,1
6757,1
5178,0
9429,1
2023,0
664,0
12850,1
2190,0
3991,0
10662,1
7096,1
2702,0
6652,1
2212,0
10054,1
10106,1
1575,0
12329,1
9050,1
12100,1
6963,1
6869,1
9074,1
12251,1
1019,0
9562,1
10176,1
3268,0
8878,1
5574,0
11085,1
8086,1
9654,1
13588,1
9627,1
1216,0
11195,1
2647,0
721,0
4594,0
9038,1
2454,0
1681,0
14006,1
182,0
11995,1
1481,0
10800,1
13390,1
7279,1
12388,1
2470,0
2193,0
1104,0
12591,1
7516,1
10862,1
1119,0
8154,1
10163,1
10898,1
5008,0
13146,1
12292,1
5079,0
14001,1
1449,0
12566,1
13514,1
4279,0
6953,1
11521,1
1646,0
9005,1
5282,0
2304,0
14047,1
677,0
8272,1
4316,0
7948,1
2030,0
1960,0
6202,0
11881,1
2936,0
4364,0
12255,1
13803,1
6472,1
7681,1
6091,0
11017,1
209,0
12014,1
8908,1
7206,1
3447,0
4886,0
4729,0
11800,1
6987,1
9102,1
4285,0
4447,0
5188,0
12648,1
62,0
8884,1
3478,0
5748,0
12484,1
196,0
2004,0
13488,1
9705,1
2997,0
12766,1
11535,1
9741,1
4821,0
6875,1
3494,0
12351,1
13960,1
9351,1
5758,0
4877,0
4147,0
2228,0
11138,1
10471,1
2693,0
3857,0
9454,1
9053,1
4955,0
8356,1
3399,0
6750,1
2993,0
4395,0
9128,1
7571,1
6896,1
11952,1
9691,1
3088,0
10148,1
5548,0
11086,1
837,0
188,0
7371,1
8465,1
3911,0
7947,1
4616,0
12231,1
13915,1
2654,0
2307,0
927,0
3592,0
8534,1
2376,0
5394,0
10389,1
3422,0
3175,0
5432,0
5908,0
4383,0
3490,0
7693,1
11039,1
2222,0
5254,0
13880,1
868,0
11917,1
3847,0
9400,1
7205,1
3551,0
7270,1
7133,1
6253,0
131,0
7741,1
10982,1
10415,1
11382,1
10530,1
5790,0
13791,1
5347,0
648,0
8550,1
3354,0
812,0
5778,0
12868,1
13946,1
1814,0
1318,0
6112,0
13192,1
5647,0
3605,0
6698,1
13206,1
7373,1
11228,1
785,0
5585,0
1537,0
5805,0
10816,1
12243,1
10841,1
13621,1
1474,0
8755,1
1044,0
2240,0
3737,0
4563,0
4247,0
4223,0
11709,1
3187,0
5001,0
153,0
4333,0
8361,1
6595,1
2062,0
5827,0
8230,1
9329,1
5642,0
5522,0
8273,1
5454,0
8598,1
2430,0
898,0
1536,0
909,0
4403,0
5321,0
7330,1
4250,0
7560,1
8046,1
9327,1
2608,0
10373,1
1569,0
5159,0
7157,1
717,0
5513,0
11146,1
5981,0
1068,0
7057,1
5939,0
6651,1
3408,0
14110,1
1973,0
5757,0
12739,1
5926,0
5353,0
2578,0
6493,1
4296,0
12060,1
3840,0
6602,1
5828,0
3679,0
591,0
6562,1
5622,0
12219,1
2191,0
5894,0
3344,0
8856,1
6669,1
6542,1
9378,1
13885,1
10406,1
4478,0
8231,1
11784,1
572,0
875,0
12469,1
13637,1
452,0
1995,0
4675,0
13468,1
589,0
11657,1
955,0
11978,1
5114,0
4774,0
11893,1
6340,1
5486,0
1847,0
3343,0
4643,0
8953,1
10798,1
10836,1
425,0
9041,1
7906,1
1139,0
3130,0
5534,0
3323,0
8981,1
8050,1
1034,0
4036,0
3067,0
10689,1
11699,1
3257,0
5662,0
7981,1
61,0
10377,1
6451,1
12609,1
10003,1
9819,1
9051,1
827,0
1366,0
233,0
9072,1
4206,0
11145,1
1626,0
13615,1
13497,1
9894,1
430,0
9979,1
13464,1
10359,1
13093,1
13653,1
1072,0
2985,0
738,0
1930,0
6940,1
7227,1
2157,0
4410,0
3043,0
4994,0
12227,1
404,0
9642,1
143,0
407,0
10270,1
7428,1
6609,1
834,0
1402,0
13197,1
4835,0
903,0
9037,1
5716,0
8500,1
9670,1
2160,0
12490,1
12617,1
5705,0
4487,0
14036,1
4890,0
10697,1
3799,0
5990,0
3162,0
4985,0
10155,1
8185,1
10020,1
4538,0
8315,1
8056,1
9323,1
3600,0
3763,0
3413,0
5874,0
2754,0
7572,1
10622,1
7312,1
4141,0
3807,0
6628,1
8389,1
3767,0
1726,0
13161,1
4551,0
3884,0
13269,1
8768,1
7725,1
13862,1
13966,1
7002,1
4826,0
5958,0
13368,1
9556,1
3530,0
6126,0
2627,0
10217,1
10241,1
12985,1
10395,1
2841,0
12285,1
9727,1
9375,1
10316,1
316,0
13302,1
3258,0
3085,0
11846,1
446,0
13466,1
10707,1
3749,0
476,0
4720,0
8123,1
2479,0
4424,0
4442,0
652,0
13320,1
10910,1
8178,1
14046,1
1266,0
8994,1
13086,1
2779,0
6921,1
7692,1
9656,1
11243,1
610,0
1088,0
11597,1
10480,1
991,0
6806,1
10181,1
10022,1
11300,1
574,0
2756,0
2282,0
2176,0
8371,1
6673,1
10903,1
4849,0
11592,1
8357,1
9587,1
13238,1
9929,1
13039,1
13912,1
3661,0
11053,1
5609,0
10834,1
7372,1
10917,1
444,0
4967,0
13449,1
11627,1
7652,1
1506,0
5763,0
13728,1
6108,0
13905,1
1215,0
2959,0
4329,0
1262,0
10527,1
9681,1
1392,0
1433,0
13487,1
2302,0
5544,0
5899,0
4780,0
6411,1
7660,1
10769,1
8906,1
8846,1
493,0
6100,0
2383,0
8062,1
525,0
13388,1
10391,1
9485,1
11061,1
4048,0
6078,0
11056,1
10818,1
3633,0
7335,1
9328,1
355,0
2077,0
4838,0
5315,0
336,0
12622,1
12065,1
9298,1
5948,0
11457,1
11774,1
7722,1
2132,0
456,0
9955,1
7107,1
8477,1
6015,0
954,0
9146,1
13208,1
4528,0
13376,1
12303,1
13147,1
6149,0
2456,0
13184,1
5246,0
13981,1
10852,1
814,0
14012,1
13766,1
1244,0
11429,1
1899,0
4632,0
8037,1
2487,0
2701,0
12830,1
10594,1
8587,1
9735,1
5838,0
6034,0
300,0
660,0
3758,0
9227,1
7249,1
8449,1
12233,1
2653,0
9095,1
13735,1
3370,0
1277,0
8174,1
4059,0
11579,1
11275,1
9459,1
5918,0
7069,1
2564,0
7011,1
11307,1
2601,0
12016,1
4008,0
2287,0
324,0
6786,1
9857,1
838,0
5603,0
13063,1
1177,0
13751,1
12288,1
8638,1
9204,1
4088,0
783,0
11030,1
1629,0
1732,0
2898,0
4945,0
12497,1
6723,1
2094,0
10547,1
14078,1
9098,1
9453,1
2219,0
8334,1
10896,1
715,0
7653,1
9466,1
11438,1
8683,1
3369,0
10122,1
3543,0
6656,1
9147,1
7143,1
10075,1
11211,1
5536,0
5598,0
1740,0
12487,1
1853,0
8530,1
9016,1
13305,1
7521,1
2196,0
7303,1
7835,1
11628,1
7244,1
13460,1
4952,0
8303,1
8622,1
5088,0
14104,1
1924,0
3066,0
7054,1
2517,0
8145,1
6461,1
8772,1
190,0
771,0
10791,1
11311,1
12503,1
8207,1
139,0
335,0
1532,0
5943,0
6668,1
4906,0
2569,0
469,0
13566,1
5409,0
9089,1
5256,0
2850,0
8795,1
3791,0
3442,0
8069,1
5084,0
11501,1
7543,1
3973,0
4621,0
3141,0
13989,1
11072,1
7079,1
3774,0
250,0
4263,0
9158,1
3643,0
6281,0
1332,0
789,0
7235,1
1396,0
13671,1
4492,0
10600,1
9290,1
5036,0
2298,0
11160,1
4246,0
8811,1
6023,0
14089,1
3221,0
7006,1
1459,0
3417,0
8798,1
3525,0
584,0
9867,1
11250,1
11977,1
5823,0
3230,0
5434,0
3449,0
12973,1
372,0
10171,1
8213,1
5532,0
8180,1
13185,1
10275,1
3931,0
819,0
3603,0
1422,0
908,0
8424,1
833,0
5380,0
5615,0
13704,1
1394,0
4245,0
5462,0
8962,1
7603,1
14131,1
2163,0
998,0
9133,1
1935,0
13930,1
3995,0
13821,1
6764,1
7888,1
9704,1
9236,1
7030,1
11922,1
11337,1
7808,1
7610,1
6365,1
3687,0
4633,0
5201,0
7344,1
5618,0
5924,0
5542,0
3572,0
6347,1
11115,1
13462,1
2348,0
13478,1
9597,1
2090,0
12523,1
12272,1
4145,0
11614,1
8870,1
1370,0
5316,0
13087,1
11193,1
1259,0
9764,1
7646,1
13232,1
6286,0
4627,0
8076,1
12500,1
10778,1
7138,1
6099,0
5234,0
5613,0
8014,1
12601,1
10676,1
6055,0
12314,1
9970,1
3121,0
5493,0
3583,0
3218,0
7021,1
1749,0
6837,1
4118,0
2063,0
3139,0
1202,0
14048,1
12963,1
9580,1
1992,0
13600,1
12067,1
9439,1
8004,1
3982,0
6625,1
12930,1
8036,1
6787,1
9986,1
1479,0
11518,1
12554,1
11290,1
10902,1
1963,0
923,0
11718,1
8673,1
9441,1
1570,0
4880,0
751,0
7905,1
7123,1
12829,1
6062,0
11753,1
4610,0
274,0
1411,0
10728,1
4453,0
9093,1
318,0
7388,1
7828,1
13590,1
6775,1
4225,0
575,0
5215,0
9712,1
11091,1
11541,1
1724,0
12938,1
7762,1
12005,1
9646,1
2685,0
12059,1
1105,0
4335,0
11249,1
13657,1
1452,0
246,0
791,0
14086,1
1210,0
11765,1
3464,0
13262,1
7941,1
13155,1
10786,1
6348,1
4574,0
9125,1
815,0
2390,0
1383,0
116,0
5620,0
5640,0
12762,1
7973,1
1060,0
13642,1
13528,1
13418,1
12943,1
6369,1
12903,1
12725,1
1826,0
9266,1
5695,0
13471,1
993,0
4149,0
5625,0
4375,0
1698,0
10368,1
14063,1
11782,1
1845,0
9839,1
5558,0
6965,1
2680,0
2977,0
10703,1
7501,1
530,0
1024,0
99,0
2966,0
13397,1
8849,1
2594,0
1097,0
8897,1
6413,1
803,0
8927,1
3146,0
5659,0
8855,1
132,0
5000,0
9201,1
10095,1
6801,1
1530,0
2068,0
8919,1
2746,0
12558,1
6279,0
2626,0
14024,1
9202,1
2264,0
12249,1
6491,1
7446,1
1843,0
6878,1
199,0
11829,1
109,0
2192,0
6699,1
8229,1
231,0
4831,0
9709,1
12608,1
1591,0
547,0
10436,1
2518,0
6476,1
13410,1
13726,1
5339,0
11444,1
7219,1
5085,0
11669,1
3059,0
11153,1
3311,0
8418,1
4341,0
10357,1
2070,0
7596,1
8248,1
1209,0
12142,1
1427,0
12732,1
9703,1
7135,1
3364,0
2690,0
2080,0
6708,1
5408,0
1295,0
4494,0
897,0
2992,0
9886,1
7340,1
2136,0
6932,1
1752,0
1844,0
11266,1
3917,0
5759,0
265,0
1149,0
11495,1
2345,0
519,0
5356,0
12661,1
10799,1
12818,1
12582,1
10775,1
2979,0
13008,1
10056,1
2432,0
9948,1
797,0
8524,1
12531,1
9811,1
8393,1
1286,0
8287,1
6796,1
13711,1
3188,0
4161,0
11246,1
4139,0
9166,1
7414,1
11972,1
11400,1
12130,1
3997,0
13490,1
6683,1
8709,1
11114,1
4628,0
9090,1
4585,0
3497,0
10634,1
257,0
6677,1
11622,1
9557,1
11818,1
14016,1
4277,0
5024,0
8614,1
11336,1
8793,1
12049,1
673,0
4655,0
10147,1
4511,0
2032,0
13781,1
13620,1
8996,1
10120,1
5841,0
11727,1
13020,1
10598,1
2776,0
6044,0
1192,0
9950,1
4309,0
5132,0
5850,0
6518,1
733,0
7667,1
13983,1
10650,1
7399,1
7308,1
9027,1
8244,1
40,0
11529,1
8107,1
5964,0
1393,0
9042,1
7700,1
11808,1
6285,0
9586,1
7241,1
1450,0
91,0
7576,1
3788,0
10988,1
8698,1
8190,1
3845,0
7785,1
3250,0
5610,0
4704,0
4539,0
8796,1
9528,1
4665,0
5260,0
5547,0
3836,0
6678,1
4800,0
3161,0
9024,1
6646,1
2559,0
13106,1
1883,0
12971,1
6618,1
4305,0
9931,1
1572,0
269,0
8331,1
1959,0
13103,1
10955,1
12250,1
7496,1
3313,0
6842,1
10534,1
13473,1
8064,1
13253,1
5820,0
7707,1
11869,1
12706,1
12326,1
1680,0
239,0
9307,1
5058,0
2475,0
3021,0
3903,0
8652,1
1661,0
5108,0
5179,0
11198,1
2412,0
5533,0
4347,0
5692,0
6795,1
6397,1
13015,1
9977,1
2574,0
10295,1
7542,1
11546,1
2037,0
10756,1
979,0
601,0
1143,0
4525,0
12611,1
6110,0
10737,1
1923,0
5484,0
1667,0
668,0
13639,1
5914,0
4344,0
5651,0
112,0
12844,1
5005,0
7949,1
5706,0
3450,0
6482,1
5240,0
6639,1
6653,1
8297,1
3274,0
6823,1
1657,0
6833,1
10763,1
2128,0
229,0
4618,0
7043,1
13486,1
12560,1
9595,1
11346,1
4431,0
7850,1
5468,0
11139,1
13687,1
6760,1
308,0
3666,0
12859,1
13877,1
9539,1
8422,1
3102,0
12834,1
41,0
12499,1
4034,0
3361,0
4935,0
11648,1
9785,1
10880,1
8721,1
2820,0
9178,1
12180,1
3109,0
3383,0
9034,1
3669,0
6129,0
4911,0
13660,1
2038,0
10922,1
5318,0
1203,0
4452,0
7282,1
3629,0
13318,1
13628,1
586,0
4284,0
12656,1
11278,1
9228,1
2506,0
397,0
12644,1
6584,1
7936,1
12120,1
12464,1
6998,1
11132,1
4566,0
9333,1
2011,0
4025,0
14135,1
13964,1
3228,0
5606,0
4507,0
3831,0
10370,1
7594,1
14099,1
11880,1
10252,1
4146,0
2449,0
3473,0
9173,1
13407,1
8020,1
11468,1
5028,0
2540,0
47,0
8158,1
3514,0
4568,0
2393,0
5617,0
2251,0
4219,0
2581,0
10801,1
8317,1
1094,0
10673,1
7178,1
13571,1
13475,1
7514,1
7038,1
4381,0
3160,0
12782,1
6022,0
2469,0
307,0
886,0
11118,1
5324,0
5839,0
7711,1
9259,1
1674,0
8156,1
4132,0
4340,0
8195,1
10826,1
7362,1
8511,1
7126,1
3177,0
9160,1
743,0
7432,1
1583,0
