,Subdomain_Level,Url_Length,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
13354,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12848,1,53,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,33,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12377,1,99,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1258,1,50,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,11,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
4397,1,28,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11277,1,36,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6330,1,35,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
348,1,63,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,19,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9690,1,26,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5929,1,161,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,36,9,110,0,0,0,1,0,0,0,0,1,1,1,1,1,1
37,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
13887,1,42,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,0,14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4853,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
568,1,257,0,0,0,0,1,1,0,0,2,0,4,1,4,3,0,17,59,176,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5480,1,29,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
12186,1,64,0,0,1,0,1,1,0,0,5,2,1,0,1,0,0,0,23,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
3079,1,44,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1781,1,53,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,7,35,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5021,1,91,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,28,15,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2598,1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3400,1,172,0,0,0,0,0,1,0,0,1,0,4,0,4,3,0,10,67,85,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11997,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12786,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1584,1,30,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13335,1,77,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13097,1,147,0,0,1,0,1,1,0,0,3,0,3,3,3,2,0,6,37,92,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1793,1,22,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2616,1,18,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6994,1,65,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,22,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12602,1,76,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,22,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7775,1,45,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13874,1,57,0,0,1,0,1,1,0,0,4,1,0,0,1,0,0,0,18,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
3565,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12650,1,36,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8353,1,42,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
12483,1,29,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12773,1,176,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,41,50,82,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13840,1,36,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3671,1,202,0,0,0,0,1,1,0,0,3,0,7,0,7,6,0,22,30,144,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7878,1,39,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7898,1,36,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5155,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10321,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1567,1,376,0,0,0,0,1,1,0,0,8,0,10,3,8,7,0,72,53,287,2,0,1,1,0,0,0,1,1,1,0,0,0,0
10864,1,47,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6561,1,37,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
6439,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4560,1,54,0,0,1,0,1,1,0,0,2,0,0,2,2,1,0,4,5,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9757,1,29,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5287,1,444,0,0,0,0,1,1,0,0,8,0,0,21,4,3,0,112,1,396,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9151,1,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5013,1,64,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16,47,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9820,1,47,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4582,1,54,0,0,1,0,1,1,0,0,2,0,0,2,2,1,0,4,5,27,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2852,1,18,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9662,1,46,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
3619,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
587,1,29,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
12022,1,37,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1931,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10010,1,49,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14007,1,106,1,0,1,0,0,1,0,0,3,0,2,0,1,0,0,0,61,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0
990,1,78,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,25,44,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3273,1,56,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,10,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3206,1,27,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4388,1,263,0,0,0,0,1,1,0,0,12,2,0,14,3,2,0,29,13,193,2,0,0,1,1,0,0,0,1,1,1,1,1,1
1543,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11498,1,42,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2615,1,35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3147,1,58,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,35,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5478,1,299,0,0,0,0,1,1,0,0,3,0,7,0,6,5,0,35,102,152,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4700,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11342,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11671,1,404,0,0,0,0,1,1,0,0,4,1,0,1,3,2,0,46,7,366,0,0,1,1,1,0,1,1,1,1,0,0,0,0
3461,1,99,0,0,0,0,0,1,0,0,4,1,1,5,2,1,0,6,13,65,1,0,0,0,1,0,1,1,1,1,1,1,1,1
3360,1,99,0,0,1,0,1,1,0,0,4,1,0,0,1,0,0,14,71,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7858,1,48,0,0,0,0,1,1,0,0,3,4,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11136,1,51,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11824,1,50,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4876,1,96,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,53,25,0,0,0,1,0,0,0,1,1,1,0,0,0,0
4051,1,543,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,84,84,430,1,0,0,1,0,0,0,0,1,1,0,0,0,0
11319,1,50,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,33,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7656,1,59,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,15,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
12670,1,109,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,8,12,75,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10191,1,36,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12155,1,40,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12112,1,41,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3825,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9608,1,148,0,0,0,0,1,1,0,0,2,1,7,1,2,1,0,19,93,16,0,0,0,1,1,0,0,1,1,1,0,0,0,0
7091,1,23,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
388,1,287,0,0,0,0,1,1,0,0,6,0,12,0,10,9,0,43,1,255,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4445,1,35,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,9,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
11652,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1729,1,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10559,1,39,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,1,83,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1,32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12375,1,99,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12126,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6198,1,33,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10048,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,12,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10861,1,46,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13032,1,57,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4334,1,56,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,7,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12741,1,68,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7020,1,39,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
7089,1,24,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7351,1,32,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
13405,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,1,81,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,13,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
11237,1,51,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5816,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1447,1,50,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,20,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
10549,1,27,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,7,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1988,1,26,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
13237,1,113,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,13,76,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13263,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2870,1,26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10375,1,132,0,0,0,0,1,1,0,0,4,0,0,5,2,1,0,5,4,105,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6426,1,38,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
13654,1,45,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4505,1,41,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
434,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
465,1,29,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
242,1,112,0,0,0,0,1,1,0,0,5,0,2,0,2,1,0,0,46,37,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5506,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7818,1,43,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
12667,1,30,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,9,11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3009,1,60,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,7,22,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12495,1,28,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7400,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7983,1,41,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
13307,1,30,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6377,1,26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13038,1,77,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,23,14,44,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14025,1,50,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1339,1,51,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,3,7,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13107,1,60,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,7,1,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10949,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32,1,236,0,0,0,0,1,1,0,0,2,0,4,0,2,1,0,46,114,93,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3468,1,167,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,32,135,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
12075,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11420,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
14103,1,26,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6086,1,27,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6052,1,32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7823,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10265,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7037,1,40,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
5429,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5208,1,24,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9373,1,56,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,2,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3483,1,61,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4407,1,30,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8202,1,29,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
11230,1,133,0,0,1,0,1,1,0,0,4,0,0,8,2,1,0,21,4,107,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7048,1,27,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
8407,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6336,1,43,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590,1,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12817,1,79,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,58,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
9019,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10428,1,40,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
147,1,35,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
11974,1,29,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8932,1,35,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
7792,1,39,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
4964,1,65,0,0,1,0,0,1,0,0,3,0,0,4,2,1,0,12,5,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11439,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7256,1,45,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,11,5,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9798,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7786,1,30,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10605,1,43,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9571,1,100,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,16,9,76,0,0,1,0,0,0,0,0,1,1,0,0,0,0
12476,1,90,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,23,62,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
3861,1,345,0,0,0,0,1,1,0,0,2,0,0,0,17,16,0,0,1,314,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1237,1,49,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3670,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6739,1,44,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,3,12,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
11568,1,175,0,0,0,0,0,1,0,0,3,0,3,9,3,2,0,33,9,151,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2546,1,50,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,8,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6082,1,64,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,20,34,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5286,1,72,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,22,1,46,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7772,1,33,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13424,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
1165,1,88,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,6,11,64,0,0,0,1,0,0,0,0,1,1,0,0,0,1
9474,1,40,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11008,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12895,1,65,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,7,16,10,0,0,0,0,0,0,1,0,1,1,0,0,0,0
778,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
585,1,26,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
